oln_id_a	oln_id_b	edge_type
YLL042C	YHR171W	ppi
YLL049W	YDR106W	ppi
YLL049W	YDR106W	ppi
YLL049W	YDR106W	ppi
YLL049W	YHR129C	ppi
YLL049W	YHR129C	ppi
YLL049W	YHR129C	ppi
YLL049W	YHR129C	ppi
YLL049W	YHR129C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL050C	YFL039C	ppi
YLL051C	YBR109C	ppi
YLL051C	YBR109C	ppi
YLR002C	YER006W	ppi
YLR002C	YER006W	ppi
YLR002C	YER006W	ppi
YLR002C	YER006W	ppi
YLR002C	YER006W	ppi
YLR002C	YER006W	ppi
YLR002C	YER006W	ppi
YLR002C	YGL111W	ppi
YLR002C	YGL111W	ppi
YLR002C	YGL111W	ppi
YLR002C	YGL111W	ppi
YLR002C	YGL111W	ppi
YLR002C	YGL201C	ppi
YLR002C	YGR103W	ppi
YLR002C	YGR103W	ppi
YLR002C	YGR103W	ppi
YLR002C	YHR118C	ppi
YLR002C	YHR197W	ppi
YLR002C	YHR197W	ppi
YLR002C	YJR046W	ppi
YLR003C	YCR057C	ppi
YLR003C	YCR057C	ppi
YLR003C	YKL117W	ppi
YLR003C	YKL117W	ppi
YLR005W	YBL084C	ppi
YLR005W	YBL084C	ppi
YLR005W	YBL084C	ppi
YLR005W	YDR311W	ppi
YLR005W	YDR311W	ppi
YLR005W	YDR311W	ppi
YLR005W	YDR311W	ppi
YLR005W	YDR311W	ppi
YLR005W	YDR311W	ppi
YLR005W	YDR311W	ppi
YLR005W	YDR311W	ppi
YLR005W	YDR460W	ppi
YLR005W	YDR460W	ppi
YLR005W	YDR460W	ppi
YLR005W	YDR460W	ppi
YLR005W	YDR460W	ppi
YLR005W	YER171W	ppi
YLR005W	YER171W	ppi
YLR005W	YER171W	ppi
YLR005W	YER171W	ppi
YLR005W	YER171W	ppi
YLR005W	YER171W	ppi
YLR005W	YER171W	ppi
YLR005W	YER171W	ppi
YLR005W	YER171W	ppi
YLR005W	YER171W	ppi
YLR006C	YBR160W	ppi
YLR006C	YBR160W	ppi
YLR006C	YCR073C	ppi
YLR006C	YCR073C	ppi
YLR006C	YCR073C	ppi
YLR006C	YCR073C	ppi
YLR006C	YCR073C	ppi
YLR006C	YCR073C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR006C	YDL235C	ppi
YLR007W	YDL105W	ppi
YLR007W	YDL105W	ppi
YLR007W	YDL105W	ppi
YLR007W	YDR288W	ppi
YLR007W	YDR288W	ppi
YLR007W	YDR288W	ppi
YLR007W	YDR288W	ppi
YLR007W	YDR288W	ppi
YLR008C	YBL045C	ppi
YLR008C	YBL045C	ppi
YLR008C	YGR033C	ppi
YLR008C	YGR033C	ppi
YLR008C	YIL022W	ppi
YLR008C	YIL022W	ppi
YLR008C	YIL022W	ppi
YLR008C	YIL022W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL104W	ppi
YLR008C	YJL143W	ppi
YLR008C	YJL143W	ppi
YLR008C	YJL143W	ppi
YLR008C	YJL143W	ppi
YLR008C	YJL143W	ppi
YLR008C	YJL143W	ppi
YLR008C	YJL143W	ppi
YLR008C	YJR045C	ppi
YLR008C	YJR045C	ppi
YLR008C	YJR045C	ppi
YLR009W	YCR072C	ppi
YLR009W	YCR072C	ppi
YLR009W	YER126C	ppi
YLR009W	YER126C	ppi
YLR009W	YFL002C	ppi
YLR009W	YFL002C	ppi
YLR009W	YGR103W	ppi
YLR009W	YGR103W	ppi
YLR009W	YGR103W	ppi
YLR009W	YGR103W	ppi
YLR009W	YGR103W	ppi
YLL039C	YKL213C	ppi
YLR009W	YHR052W	ppi
YLR009W	YHR052W	ppi
YLR009W	YHR197W	ppi
YLR009W	YKL009W	ppi
YLR009W	YKL009W	ppi
YLR009W	YKR081C	ppi
YLR009W	YKR081C	ppi
YLR010C	YDL220C	ppi
YLR010C	YDL220C	ppi
YLR010C	YDL220C	ppi
YLR010C	YDL220C	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR010C	YDR082W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YAR003W	ppi
YLR015W	YBR010W	ppi
YLR015W	YBR010W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR102C	YGL240W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR175W	ppi
YLR015W	YBR258C	ppi
YLR015W	YBR258C	ppi
YLR015W	YBR258C	ppi
YLR015W	YBR258C	ppi
YLR015W	YBR258C	ppi
YLR015W	YBR258C	ppi
YLR015W	YBR258C	ppi
YLR015W	YDL140C	ppi
YLR015W	YDL140C	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YDR469W	ppi
YLR015W	YGL058W	ppi
YLR015W	YGL058W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YHR119W	ppi
YLR015W	YKL018W	ppi
YLR015W	YKL018W	ppi
YLR015W	YKL018W	ppi
YLR015W	YKL018W	ppi
YLR015W	YKL018W	ppi
YLR015W	YKL018W	ppi
YLR015W	YKL018W	ppi
YLR015W	YKL018W	ppi
YLR015W	YKL018W	ppi
YLR015W	YKL018W	ppi
YLR015W	YKL018W	ppi
YLR015W	YKL018W	ppi
YLR016C	YHR152W	ppi
YLR016C	YHR152W	ppi
YLR016C	YIR005W	ppi
YLR016C	YIR005W	ppi
YLR016C	YIR005W	ppi
YLR016C	YIR005W	ppi
YLR018C	YDL207W	ppi
YLR021W	YBR173C	ppi
YLR021W	YBR173C	ppi
YLR021W	YGR135W	ppi
YLR021W	YGR135W	ppi
YLR021W	YGR253C	ppi
YLR021W	YGR253C	ppi
YLR022C	YER125W	ppi
YLR022C	YER125W	ppi
YLR022C	YKL117W	ppi
YLR022C	YKL117W	ppi
YLR024C	YDL020C	ppi
YLR024C	YDL020C	ppi
YLR024C	YDL020C	ppi
YLR024C	YDL020C	ppi
YLR024C	YDL020C	ppi
YLR024C	YDL020C	ppi
YLR024C	YDL020C	ppi
YLR024C	YDR051C	ppi
YLR024C	YDR051C	ppi
YLR024C	YDR051C	ppi
YLR024C	YGL058W	ppi
YLR024C	YGL058W	ppi
YLR024C	YGL058W	ppi
YLR024C	YGL058W	ppi
YLR024C	YGL058W	ppi
YLR024C	YGL058W	ppi
YLR024C	YIR010W	ppi
YLR024C	YIR010W	ppi
YLR025W	YDR069C	ppi
YLR025W	YDR069C	ppi
YLR025W	YDR069C	ppi
YLR025W	YDR486C	ppi
YLR025W	YDR486C	ppi
YLR025W	YDR486C	ppi
YLR025W	YKL002W	ppi
YLR025W	YKL002W	ppi
YLR025W	YKL041W	ppi
YLR025W	YKL041W	ppi
YLR025W	YKL041W	ppi
YLR025W	YKL041W	ppi
YLR025W	YKL041W	ppi
YLR025W	YKL041W	ppi
YLR025W	YKL041W	ppi
YLR025W	YKL041W	ppi
YLR025W	YKL041W	ppi
YLR025W	YKR035W-A	ppi
YLR025W	YKR035W-A	ppi
YLR026C	YAR002C-A	ppi
YLR026C	YAR002C-A	ppi
YLR026C	YBL050W	ppi
YLR026C	YBL050W	ppi
YLR026C	YBL050W	ppi
YLR026C	YBL050W	ppi
YLR026C	YBL050W	ppi
YLR026C	YBL050W	ppi
YLR026C	YDL100C	ppi
YLR026C	YDL100C	ppi
YLR026C	YDL100C	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR189W	ppi
YLR026C	YDR468C	ppi
YLR026C	YDR468C	ppi
YLR026C	YDR483W	ppi
YLR026C	YDR483W	ppi
YLR026C	YEL036C	ppi
YLR026C	YEL036C	ppi
YLR026C	YEL036C	ppi
YLR026C	YER157W	ppi
YLR026C	YER157W	ppi
YLR026C	YER157W	ppi
YLR026C	YER157W	ppi
YLR026C	YER157W	ppi
YLR026C	YFL038C	ppi
YLR026C	YFL038C	ppi
YLR026C	YFL038C	ppi
YLR026C	YFL038C	ppi
YLR026C	YGL200C	ppi
YLR026C	YGL200C	ppi
YLR026C	YGL223C	ppi
YLR026C	YGL223C	ppi
YLR026C	YGR120C	ppi
YLR010C	YDR082W	ppi
YLR026C	YGR120C	ppi
YLR026C	YGR120C	ppi
YLR026C	YGR120C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHL031C	ppi
YLR026C	YHR098C	ppi
YLR026C	YHR098C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL004C	ppi
YLR026C	YIL109C	ppi
YLR026C	YIL109C	ppi
YLR026C	YIL109C	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL006C-A	ppi
YLR026C	YKL196C	ppi
YLR026C	YKL196C	ppi
YLR026C	YKL196C	ppi
YLR026C	YKL196C	ppi
YLR026C	YKL196C	ppi
YLR026C	YKL196C	ppi
YLR026C	YKL196C	ppi
YLR026C	YKL196C	ppi
YLR026C	YKL196C	ppi
YLR026C	YKL196C	ppi
YLR026C	YKL196C	ppi
YLR026C	YKR014C	ppi
YLR026C	YKR014C	ppi
YLR027C	YAL019W	ppi
YLR027C	YAL019W	ppi
YLR027C	YAL019W	ppi
YLR027C	YFL010C	ppi
YLR027C	YFL010C	ppi
YLR027C	YGL227W	ppi
YLR027C	YGL227W	ppi
YLR027C	YIL030C	ppi
YLR027C	YIL030C	ppi
YLR027C	YJR017C	ppi
YLR027C	YJR017C	ppi
YLR027C	YKL012W	ppi
YLR027C	YKL012W	ppi
YLR027C	YKL117W	ppi
YLR027C	YKL117W	ppi
YLR028C	YBR228W	ppi
YLR028C	YBR228W	ppi
YLR028C	YBR228W	ppi
YLR028C	YER133W	ppi
YLR028C	YER133W	ppi
YLR028C	YER133W	ppi
YLR028C	YER133W	ppi
YLR028C	YER133W	ppi
YLR028C	YER133W	ppi
YLR028C	YER177W	ppi
YLR028C	YER177W	ppi
YLR028C	YER177W	ppi
YLR032W	YBR088C	ppi
YLR032W	YBR088C	ppi
YLR032W	YBR088C	ppi
YLR032W	YBR088C	ppi
YLR032W	YBR088C	ppi
YLR032W	YCR066W	ppi
YLR032W	YCR066W	ppi
YLR032W	YCR066W	ppi
YLR032W	YCR066W	ppi
YLR032W	YDR087C	ppi
YLR032W	YDR087C	ppi
YLR032W	YDR087C	ppi
YLR032W	YDR092W	ppi
YLR032W	YDR092W	ppi
YLR032W	YDR092W	ppi
YLR032W	YDR092W	ppi
YLR032W	YDR092W	ppi
YLR032W	YDR092W	ppi
YLR032W	YDR092W	ppi
YLR032W	YDR510W	ppi
YLR032W	YDR510W	ppi
YLR032W	YLL039C	ppi
YLR032W	YLL039C	ppi
YLR032W	YLL039C	ppi
YLR033W	YBL003C	ppi
YLR033W	YBL003C	ppi
YLR033W	YBL003C	ppi
YLR033W	YBL003C	ppi
YLR033W	YBL003C	ppi
YLR033W	YBR009C	ppi
YLR033W	YBR009C	ppi
YLR033W	YBR010W	ppi
YLR033W	YBR010W	ppi
YLR033W	YCR020W-B	ppi
YLR066W	YIR022W	ppi
YLR033W	YCR020W-B	ppi
YLR033W	YCR020W-B	ppi
YLR033W	YCR020W-B	ppi
YLR033W	YCR020W-B	ppi
YLR033W	YCR052W	ppi
YLR033W	YCR052W	ppi
YLR033W	YCR052W	ppi
YLR033W	YCR052W	ppi
YLR033W	YCR052W	ppi
YLR033W	YCR052W	ppi
YLR033W	YCR052W	ppi
YLR033W	YCR052W	ppi
YLR033W	YDR303C	ppi
YLR033W	YDR303C	ppi
YLR033W	YDR303C	ppi
YLR033W	YDR303C	ppi
YLR033W	YDR303C	ppi
YLR033W	YDR303C	ppi
YLR033W	YDR510W	ppi
YLR033W	YDR510W	ppi
YLR033W	YDR510W	ppi
YLR033W	YDR510W	ppi
YLR033W	YDR510W	ppi
YLR033W	YDR510W	ppi
YLR033W	YDR510W	ppi
YLR033W	YFR037C	ppi
YLR033W	YFR037C	ppi
YLR033W	YFR037C	ppi
YLR033W	YFR037C	ppi
YLR033W	YFR037C	ppi
YLR033W	YFR037C	ppi
YLR033W	YGR056W	ppi
YLR116W	YKL074C	ppi
YLR033W	YGR056W	ppi
YLR033W	YGR056W	ppi
YLR033W	YGR056W	ppi
YLR033W	YGR056W	ppi
YLR033W	YGR270W	ppi
YLR033W	YGR270W	ppi
YLR033W	YGR270W	ppi
YLR033W	YGR275W	ppi
YLR033W	YGR275W	ppi
YLR033W	YGR275W	ppi
YLR033W	YGR275W	ppi
YLR033W	YGR275W	ppi
YLR033W	YGR275W	ppi
YLR033W	YIL126W	ppi
YLR033W	YIL126W	ppi
YLR033W	YIL126W	ppi
YLR033W	YIL126W	ppi
YLR033W	YIL126W	ppi
YLR033W	YIL126W	ppi
YLR033W	YIL126W	ppi
YLR033W	YKR008W	ppi
YLR033W	YKR008W	ppi
YLR033W	YKR008W	ppi
YLR033W	YKR008W	ppi
YLR033W	YKR008W	ppi
YLR033W	YKR008W	ppi
YLR035C-A	YBR160W	ppi
YLR035C-A	YBR160W	ppi
YLR039C	YDR137W	ppi
YLR039C	YDR137W	ppi
YLR039C	YDR137W	ppi
YLR039C	YDR137W	ppi
YLR039C	YDR137W	ppi
YLR039C	YDR137W	ppi
YLR039C	YDR137W	ppi
YLR039C	YDR320C	ppi
YLR039C	YDR320C	ppi
YLR039C	YIL047C	ppi
YLR039C	YIL047C	ppi
YLR039C	YIL047C	ppi
YLR043C	YBR080C	ppi
YLR043C	YBR080C	ppi
YLR044C	YDR510W	ppi
YLR044C	YDR510W	ppi
YLR044C	YER179W	ppi
YLR044C	YER179W	ppi
YLR045C	YAL047C	ppi
YLR045C	YAL047C	ppi
YLR045C	YAL047C	ppi
YLR045C	YAL047C	ppi
YLR045C	YAL047C	ppi
YLR045C	YAL047C	ppi
YLR045C	YAL047C	ppi
YLR045C	YAL047C	ppi
YLR045C	YAL047C	ppi
YLR045C	YBR160W	ppi
YLR045C	YBR160W	ppi
YLR045C	YCL029C	ppi
YLR045C	YCL029C	ppi
YLR045C	YCL029C	ppi
YLR045C	YCL029C	ppi
YLR045C	YCL029C	ppi
YLR045C	YCL029C	ppi
YLR045C	YCL029C	ppi
YLR045C	YDR188W	ppi
YLR045C	YDR188W	ppi
YLR045C	YDR356W	ppi
YLR045C	YDR356W	ppi
YLR045C	YER016W	ppi
YLR045C	YER016W	ppi
YLR045C	YER016W	ppi
YLR045C	YER016W	ppi
YLR045C	YFL037W	ppi
YLR045C	YFL037W	ppi
YLR045C	YFL037W	ppi
YLR045C	YGL216W	ppi
YLR045C	YGL216W	ppi
YLR045C	YHR172W	ppi
YLR045C	YHR172W	ppi
YLR045C	YHR172W	ppi
YLR048W	YBR079C	ppi
YLR048W	YBR079C	ppi
YLR052W	YDL002C	ppi
YLR052W	YDL002C	ppi
YLR052W	YDL002C	ppi
YLR052W	YDL002C	ppi
YLR052W	YDL002C	ppi
YLR052W	YER092W	ppi
YLR052W	YER092W	ppi
YLR052W	YER092W	ppi
YLR052W	YER092W	ppi
YLR052W	YER092W	ppi
YLR052W	YER092W	ppi
YLR052W	YGL150C	ppi
YLR052W	YGL150C	ppi
YLR052W	YGL150C	ppi
YLR052W	YGL150C	ppi
YLR052W	YGL150C	ppi
YLR052W	YGL150C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR081C	ppi
YLR055C	YBR111W-A	ppi
YLR055C	YBR111W-A	ppi
YLR055C	YBR111W-A	ppi
YLR055C	YBR111W-A	ppi
YLR055C	YBR111W-A	ppi
YLR055C	YBR198C	ppi
YLR055C	YBR198C	ppi
YLR055C	YBR198C	ppi
YLR055C	YBR198C	ppi
YLR055C	YBR198C	ppi
YLR055C	YBR198C	ppi
YLR055C	YBR198C	ppi
YLR055C	YBR198C	ppi
YLR055C	YBR198C	ppi
YLR055C	YBR198C	ppi
YLR055C	YBR198C	ppi
YLR055C	YCL010C	ppi
YLR055C	YCL010C	ppi
YLR055C	YCL010C	ppi
YLR055C	YCL010C	ppi
YLR055C	YCL010C	ppi
YLR055C	YCL010C	ppi
YLR055C	YDR145W	ppi
YLR055C	YDR145W	ppi
YLR055C	YDR145W	ppi
YLR055C	YDR145W	ppi
YLR055C	YDR145W	ppi
YLR055C	YDR145W	ppi
YLR055C	YDR145W	ppi
YLR055C	YDR145W	ppi
YLR055C	YDR145W	ppi
YLR055C	YDR167W	ppi
YLR055C	YDR167W	ppi
YLR055C	YDR167W	ppi
YLR055C	YDR167W	ppi
YLR055C	YDR167W	ppi
YLR055C	YDR167W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YDR176W	ppi
YLR055C	YGR274C	ppi
YLR055C	YDR392W	ppi
YLR055C	YDR392W	ppi
YLR055C	YDR392W	ppi
YLR055C	YDR392W	ppi
YLR055C	YDR392W	ppi
YLR055C	YDR392W	ppi
YLR055C	YDR392W	ppi
YLR055C	YDR392W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YDR448W	ppi
YLR055C	YER148W	ppi
YLR055C	YER148W	ppi
YLR055C	YER148W	ppi
YLR055C	YER148W	ppi
YLR055C	YER148W	ppi
YLR055C	YER148W	ppi
YLR055C	YGL043W	ppi
YLR055C	YGL043W	ppi
YLR055C	YGL043W	ppi
YLR055C	YGL066W	ppi
YLR055C	YGL066W	ppi
YLR055C	YGL066W	ppi
YLR055C	YGL066W	ppi
YLR055C	YGL066W	ppi
YLR055C	YGL066W	ppi
YLR055C	YGL066W	ppi
YLR055C	YGL066W	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR097C	YDR328C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGL112C	ppi
YLR055C	YGR252W	ppi
YLR055C	YGR252W	ppi
YLR055C	YGR252W	ppi
YLR055C	YGR252W	ppi
YLR055C	YGR252W	ppi
YLR055C	YGR252W	ppi
YLR055C	YGR252W	ppi
YLR055C	YGR252W	ppi
YLR055C	YGR252W	ppi
YLR055C	YGR252W	ppi
YLR055C	YGR252W	ppi
YLR055C	YGR274C	ppi
YLR055C	YHR099W	ppi
YLR055C	YHR099W	ppi
YLR055C	YHR099W	ppi
YLR055C	YHR099W	ppi
YLR055C	YHR099W	ppi
YLR055C	YHR099W	ppi
YLR055C	YHR099W	ppi
YLR055C	YHR099W	ppi
YLR055C	YHR099W	ppi
YLR055C	YHR099W	ppi
YLR056W	YER044C	ppi
YLR056W	YER044C	ppi
YLR056W	YGL001C	ppi
YLR056W	YGR060W	ppi
YLR056W	YGR060W	ppi
YLR056W	YHR007C	ppi
YLR056W	YHR007C	ppi
YLR060W	YBL076C	ppi
YLR060W	YBL076C	ppi
YLR060W	YBL076C	ppi
YLR060W	YFL022C	ppi
YLR060W	YFL022C	ppi
YLR060W	YFL022C	ppi
YLR060W	YFL022C	ppi
YLR064W	YBL007C	ppi
YLR064W	YBL007C	ppi
YLR065C	YGL053W	ppi
YLR065C	YGL053W	ppi
YLR066W	YIR022W	ppi
YLR066W	YIR022W	ppi
YLR066W	YJR010C-A	ppi
YLR066W	YJR010C-A	ppi
YLR067C	YDL044C	ppi
YLR067C	YDL044C	ppi
YLR067C	YER179W	ppi
YLR069C	YEL034W	ppi
YLR069C	YEL034W	ppi
YLR069C	YEL034W	ppi
YLR069C	YER125W	ppi
YLR069C	YER125W	ppi
YLR069C	YER125W	ppi
YLR069C	YKL012W	ppi
YLR069C	YKL012W	ppi
YLR069C	YKL117W	ppi
YLR069C	YKL117W	ppi
YLR071C	YBL093C	ppi
YLR071C	YBL093C	ppi
YLR071C	YBL093C	ppi
YLR071C	YBL093C	ppi
YLR071C	YBR009C	ppi
YLR071C	YBR009C	ppi
YLR071C	YBR010W	ppi
YLR071C	YBR010W	ppi
YLR071C	YBR193C	ppi
YLR071C	YBR193C	ppi
YLR071C	YBR193C	ppi
YLR071C	YBR193C	ppi
YLR071C	YBR193C	ppi
YLR071C	YBR193C	ppi
YLR071C	YBR193C	ppi
YLR071C	YBR193C	ppi
